Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s.2p.5f"	"4F"	"5/2"	""	"1112474"	"+x"	
"1s.2p.(1P*).4p"	"2P"	"3/2"	""	"1112700"	""	
"1s.2p.(1P*).4p"	"2P"	"1/2"	""	"1112700"	""	
"1s.2p.6d"	"4D*"	"7/2"	""	"1117612.6"	"+x?"	
"1s.2p.6d"	"4D*"	"5/2"	""	"1117612.6"	"+x?"	
"1s.2p.6d"	"4D*"	"3/2"	""	"1117612.6"	"+x?"	
"1s.2p.6d"	"4D*"	"1/2"	""	"1117612.6"	"+x?"	
"1s.2p.6f"	"4F"	"5/2"	""	"1117947"	"+x?"	
"1s.2p.6f"	"4F"	"7/2"	""	"1117947"	"+x?"	
"1s.2p.6f"	"4F"	"9/2"	""	"1117947"	"+x?"	
"1s.2p.6f"	"4F"	"3/2"	""	"1117947"	"+x?"	
"1s.2p.(1P*).5p"	"2P"	"1/2"	""	"1124040"	"?"	
"1s.2p.(1P*).5p"	"2P"	"3/2"	""	"1124040"	"?"	
"Be III (1s.2s 1S<0>)"	"Limit"	"---"	""	"1128058.3"	""	
"Be III (1s.2p 3P*)"	"Limit"	"---"	""	"1130251.1"	""	
"Be III (1s.2p 1P*<1>)"	"Limit"	"---"	""	"1144335.1"	""	
"1s.(2S).3s.3p.(3P*)"	"2P*"	"3/2"	""	"1195600"	"a"	
"1s.(2S).3s.3p.(3P*)"	"2P*"	"1/2"	""	"1195600"	"a"	
"1s.(2S).3s.3p.(1P*)"	"2P*"	"3/2"	""	"1210900"	"a?"	
"1s.(2S).3s.3p.(1P*)"	"2P*"	"1/2"	""	"1210900"	"a?"	
"2s2.2p"	"2P*"	"3/2"	""	"2167800"	"a"	
"2s2.2p"	"2P*"	"1/2"	""	"2167800"	"a"	
"2s.2p2"	"4P"	"3/2"	""	"2171400"	"a+x?"	
"2s.2p2"	"4P"	"5/2"	""	"2171400"	"a+x?"	
"2s.2p2"	"4P"	"1/2"	""	"2171400"	"a+x?"	
"2s.2p2"	"2D"	"3/2"	""	"2199100"	"a"	
"2s.2p2"	"2D"	"5/2"	""	"2199100"	"a"	
"2p3"	"4S*"	"3/2"	""	"2214500"	"+x"	
"2s.2p2"	"2S"	"1/2"	""	"2220700"	"a?"	
"2s.2p2"	"2P"	"3/2"	""	"2225200"	"a"	
"2s.2p2"	"2P"	"1/2"	""	"2225200"	"a"	
"2p3"	"2D*"	"5/2"	""	"2225900"	"a"	
"2p3"	"2D*"	"3/2"	""	"2225900"	"a"	
"2p3"	"2P*"	"1/2"	""	"2249500"	"a"	
"2p3"	"2P*"	"3/2"	""	"2249500"	"a"	
"2s2.3p"	"2P*"	"3/2"	""	"2301900"	"a?"	
"2s2.3p"	"2P*"	"1/2"	""	"2301900"	"a?"	
"2s.2p.3p"	"4P"	"5/2"	""	"2314900"	"a+x"	
"2s.2p.3p"	"4P"	"1/2"	""	"2314900"	"a+x"	
"2s.2p.3p"	"4P"	"3/2"	""	"2314900"	"a+x"	
"2s2.3d"	"2D"	"3/2"	""	"2317100"	"a?"	
"2s2.3d"	"2D"	"5/2"	""	"2317100"	"a?"	
"2s.2p.(3P*).3d"	"2D*"	"3/2"	""	"2323700"	"a"	
"2s.2p.(3P*).3d"	"2D*"	"5/2"	""	"2323700"	"a"	
